Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN),Model Year,True_Downtime,Logistic Regression,Support Vector Machine,Random Forest,XGBoost
1.0149795652376703,0.5264399759078587,-0.24250478295917532,-0.9313288418258387,1.5908758080271335,0.9124499642250198,-0.2892673279766354,0.17649412255872432,-1.591176711454356,0.04407989451158193,-0.5599497866585887,0.370127224646258,0.7331544006236207,1,1,1,1,1
-0.21543511058210243,-0.10055741153167111,0.09961722772016547,0.9189000405463654,0.2344059617173609,1.976069459914776,0.11972054143487183,-0.01958458650082114,1.3653626297176784,-0.46328804207943,-0.05962319914572036,1.8636851717242096,0.7331544006236207,0,0,0,0,0
1.3086018523026675,0.5355964920980505,0.27762556945922967,0.7315350904327248,0.34079575358479364,-0.7893412288785895,1.3262347561988181,0.656886959754612,-0.6623202060615245,0.6617452086223791,1.4188926901041201,-1.4643515581777466,0.7331544006236207,1,1,1,1,1
1.3281371020381305,1.0824500827919894,0.24902110408464956,-1.5051340015488641,-0.5901149252552462,-0.8159317162708338,0.6893822166866141,-0.2326256600742482,0.9539524875697064,-0.2426932870398596,1.6897902911317437,-1.2370710010137105,0.7331544006236207,1,1,1,1,1
1.384883857524771,-1.8432654164219535,0.5294857438938757,0.3333845714412375,0.8195498169882438,-0.09798855668024771,0.2716303215020032,-1.683919343161013,0.07603495113518345,1.8529568858360592,1.5904062314968894,0.22401829504080653,0.7331544006236207,1,1,1,1,1
0.7576589723245241,0.32617492839437934,-0.2742587769117118,0.5090392121727759,0.6333676812202351,0.2742782668111665,-0.8063448485897553,-1.0072921788825173,0.23690853167188258,0.5073288800946798,1.1651436086746405,-0.06819956417009645,-1.363969170954185,1,1,1,1,1
-0.8309302362854503,-0.10055741153167111,0.3659859715195655,0.7315350904327248,0.5003804413859437,-1.6402368254303952,-0.005897161312948666,-1.2953411395723737,-1.4508346541202406,0.9264589146698635,1.1853327312489335,-1.1071963969199756,0.7331544006236207,0,1,1,1,1
0.7158315011807302,-1.8969944024590595,1.5800026126477484,0.7081144716685197,-0.6965047171226789,-1.4009224389001995,0.014552232157627035,1.9994036447202477,0.4170141719173309,-1.3897860132456257,-0.5588094128676291,0.3538928991345415,-1.363969170954185,1,0,1,1,1
0.7494643906079195,0.5723200205929027,-0.8138086915436443,0.7666660185790325,-0.3241404455866634,-0.49684586756390625,0.9230895706360464,0.7259813619946422,-1.5615489437949317,-0.7280017481269144,-0.5901462757405507,-1.2857739775488612,0.7331544006236207,1,1,1,1,1
-0.09074856442940941,1.9291909086830237,-0.6734218784962868,1.3170505595378528,0.6067702332533764,1.178354838147459,0.5900565912581052,0.14739355224591907,-0.3338158348201874,-0.3750501400636018,-1.8034799610008307,1.2467808022789684,0.7331544006236207,0,0,0,0,0
1.1806269515063583,-1.89729818939936,-0.9046298314852896,0.6144319966116992,0.6333676812202351,-0.49684586756390625,-0.6544350685226239,0.49753410413796506,-1.819882286369211,0.6617452086223791,-0.5043762245155091,0.4837675032282765,0.7331544006236207,1,1,1,1,1
1.105408975627892,0.607995000610573,2.820622262855321,-1.5051340015488641,-0.8826868528906876,0.5135926533413613,0.0846644383424569,0.11035646275689384,-0.6623202060615245,-1.103012831694184,1.5904062314968894,0.3538928991345415,0.7331544006236207,1,1,1,1,1
-0.6851928969264874,0.06383462878292581,0.8525195056025656,-1.5051340015488641,-3.0636775861730654,-0.07139806928800532,-0.06724534172467447,0.831957235700635,-0.037538158225943405,0.04407989451158193,-0.24902384217465504,-0.31171444684584987,-1.363969170954185,1,0,0,1,1
1.3760810799717833,0.0477407128028587,-1.5075496175095777,-0.7790948198585054,0.3673932015516523,-1.4275129262924438,0.4615175465859171,0.30410090147049224,-1.819882286369211,-1.3897860132456257,-0.2331733911049792,-1.090962071408259,0.7331544006236207,1,1,1,1,1
-0.6110318561571367,-0.08873703485732073,0.3305640259486403,2.054800050610314,-0.7496996130563962,0.6465450903025808,0.33882118576246484,0.7253588899023895,1.3497690677916656,-1.036834405182313,-1.0612604748256373,1.0357345706266494,0.7331544006236207,1,0,0,0,0
-0.20154430172689566,-0.17814742327978153,1.4449584305496206,0.9189000405463654,-0.5103225813546702,-0.2841219684259558,0.25410226995579577,1.5711428452505092,-0.26936244552600097,-0.6838827971190004,-0.06934217188602475,-0.13313686621696394,0.7331544006236207,0,0,0,0,0
-0.3602964029292635,-0.5994288821679065,2.5833897972458426,1.1882371563347245,-1.9997796674987343,0.3008687542034108,0.41185473387166227,0.31872899563842677,0.8206275331022966,-0.5735854195992152,-1.8034799610008307,-0.27924579582241615,0.7331544006236207,0,0,0,0,0
-0.36128860356177833,-0.17843017695504165,-1.368561477212348,0.9891618968389809,-2.3189490431010342,-0.17776001885698053,0.01747357408199462,-1.0793433235607468,-0.26962233822476783,-1.566261817277282,-0.06913138281229303,-0.1006682151935302,-1.363969170954185,0,0,0,0,0
1.4729596324139145,-0.15804036595313872,0.7229425655077555,0.6846938529043143,-0.031568517951221925,0.939040451617264,-1.422747994631384,2.0849935574049696,-0.25636781058765695,0.28673412505510937,-1.4363695941742394,1.149374849208668,-1.363969170954185,0,0,0,0,0
-1.400453399348945,0.019490040561114655,1.7588517190286632,1.3756021064483654,0.6599651291870937,-0.3638934306026867,1.580391503618826,0.8042572275953974,-0.08042045352247872,0.5073288800946798,-0.2169970470551239,-0.26301147031069894,0.7331544006236207,0,0,0,0,0
-0.5263246421034066,-0.07466430451905007,-0.7541842650919566,1.1882371563347245,-1.201856228492986,-1.87955121196059,1.5015152716608922,-0.8736162970712871,-0.16566525871801557,-0.9044775521585708,-0.15173330040353067,1.4091240573961372,-1.363969170954185,0,0,0,0,0
0.3206998595741938,-1.8442469962363874,1.918565141192233,0.1928608588560069,-0.8294919569569703,0.6465450903025808,0.37095594693051154,0.9390224355680693,-0.0510525785618212,0.7720425861421643,-0.23898735572835753,-0.23054281928726517,0.7331544006236207,1,1,1,1,1
-1.2268182886588552,1.9291909086830237,0.07882886623041885,0.9891618968389809,-1.7604026357970102,-1.1084270775855172,-0.7479180101023971,-0.02627616149253568,-0.6121609151995165,-1.1471317827020981,-1.4363695941742394,1.149374849208668,-1.363969170954185,0,0,0,0,0
1.0774023135846815,-0.3773593043762353,0.6201204213745063,-1.5519752390772743,-0.191153205752372,-0.2575314810337115,1.3408414658206573,0.5879481755376444,-0.6256753355353943,-0.33093118905568775,-1.1994759146126528,1.441592708419571,0.7331544006236207,0,0,1,0,0
-0.9304810330811015,2.0262809009157112,1.1828210771431038,0.8486381842537504,0.5801727852865177,-1.2147890271544923,0.9260109125604147,0.034881721571274574,-0.07574238494467486,-0.0882769585121603,-0.22051658078105288,0.07790936543535504,-1.363969170954185,0,0,0,0,0
-1.5357234189151294,1.9291909086830237,0.3404722107835068,-0.28726182581019777,0.7131600251208091,0.1679163172421913,-0.8414009516821702,-0.26063690422561187,-0.4746776775518367,2.426503248938942,0.10430211696935764,-0.27924579582241615,-1.363969170954185,0,0,0,0,0
2.1326064195546968,-1.89729818939936,-0.6242462244278124,0.6378526153759042,0.7397574730876678,0.0349638802809718,1.3496054915937614,-1.1213601897877927,0.34762282134657374,0.04407989451158193,-0.5147608805888247,0.4025958756696918,0.7331544006236207,1,1,1,1,1
-0.6080158275137917,-0.1368759560404752,-0.08136334376304255,-0.7205432729479926,-0.9358817488244031,-0.09798855668024771,-1.0225241509929803,-0.2846020797773341,-0.23479671659000584,1.8970758368439733,-0.09718300809979763,1.441592708419571,0.7331544006236207,0,0,0,0,0
0.5779683090367658,-1.8442469962363874,-0.9216173379952644,0.1928608588560069,-0.16455575778551332,2.2153838464449707,-0.9787040221274618,0.8199746479247735,-0.04559483188771671,1.742659508316274,1.5904062314968894,-1.4805858836894632,-1.363969170954185,1,1,1,1,1
-0.30539463459677807,-0.08213993478711053,-1.400458485775409,-1.2475071951426078,0.5269778893528023,-1.720008287607126,-2.150162133798993,2.512320648736329,-0.6150197348859523,0.639685733118422,-1.8034799610008307,1.149374849208668,0.7331544006236207,0,0,0,0,0
1.229798704961368,0.671225453605942,1.2799982423179102,0.8720588030179554,-0.5901149252552462,0.0349638802809718,-0.2133124379430697,-0.39306784185233723,0.5763283962614287,-0.970655978670442,1.689645314001684,-1.4968202092011802,0.7331544006236207,1,1,1,1,1
-0.662256128757934,-0.10055741153167111,-0.6027569648328206,-1.16553502946789,-0.9624791967912617,1.3644882498931667,1.6183689486356085,-0.5907027311425143,-0.12980006628818605,-0.507406993087344,-0.17945565191555704,0.9383286175563482,-1.363969170954185,0,0,0,0,0
-0.06858941696991216,1.9291909086830237,0.2700322182635813,1.3170505595378528,-1.44123326019471,0.5135926533413613,-1.7119608451438069,2.6506650712394535,-0.1370770618536587,0.9705778656777776,-0.17386215959111154,-0.19807416826383142,0.7331544006236207,0,0,0,0,0
1.7655206385310254,0.28918947766153796,-0.1452346917619662,0.46219797464436585,0.7131600251208091,-1.002065128016541,-0.8472436355309061,0.12093848832518646,0.1950658071704148,0.7279236351342502,1.689645314001684,-0.13313686621696394,0.7331544006236207,1,1,1,1,1
0.24887557697316182,0.35703819282319255,0.17321614135132934,0.5324598309369813,-0.8028945089901117,0.4604116785568727,1.5628634520726186,-1.1680455967067318,-1.819882286369211,0.3529125515669805,-0.45879167225642276,-1.513054534712897,-1.363969170954185,1,1,1,1,1
0.028263685525994852,0.8112328145160238,1.533381853160828,-1.0133010075005566,0.31419830561793494,-0.390483917994931,-0.622300307354577,0.5101391640060786,0.7099132434276054,-1.036834405182313,-0.7334712214325098,0.32142424811110776,0.7331544006236207,1,0,0,1,1
-0.5379003161494124,-0.08746307491327777,-0.8271931548459087,1.1882371563347245,0.6599651291870937,0.3806402163801417,1.0691566668544419,1.1833427317771859,1.645267066289609,0.7279236351342502,-1.1994759146126528,-0.18183984275211493,0.7331544006236207,0,0,0,0,0
0.6962155921485138,0.7477008308340676,-2.0765162916567728,0.942320659310571,0.7929523690213851,-2.2252275480597605,-0.22207646371617343,0.004224971027837786,0.6535165277951923,1.8088379348281451,-0.7011836066977005,0.500001828739993,-1.363969170954185,1,0,0,1,1
-0.734356041387343,-1.1823850727033343,0.5868790991015481,-1.0250113168826591,0.07482127391621082,-0.390483917994931,0.17522603799786182,0.11440253135653523,-1.46252982556475,-1.6544997192931101,-1.3522907951930805,-1.3344769540840118,0.7331544006236207,0,0,1,0,0
-0.9914676371592563,-1.1294642703201885,0.6364164764623429,-1.5051340015488641,0.5003804413859437,1.6569836112078482,-0.09645876096835358,-1.2371399989467626,-0.6623202060615245,0.7720425861421643,-0.5035361483554974,0.22401829504080653,0.7331544006236207,1,0,0,1,1
0.2316642297931553,-1.8969944024590595,-0.48940172719341957,-1.3763205983457358,-0.4571276854209548,1.178354838147459,-0.48207589498491754,1.5711428452505092,-0.6623202060615245,-1.500083390765411,1.5904062314968894,-1.090962071408259,-1.363969170954185,1,1,1,1,1
-0.49622788958379105,-0.3330789214837411,-0.0316201330720187,0.7900866373432376,1.963240079563149,1.2049453255397031,-0.14612157368260809,0.741543164300955,1.9072389066466247,-0.02209853200028919,0.06659166735863425,-0.14937119172868116,0.7331544006236207,0,0,0,0,0
-0.8891393400596516,-0.08619806866435403,-1.5666553526330635,0.8720588030179554,-0.35073789355352203,0.061554367673214185,-0.038031922480995364,-1.197613021088727,1.6247355430870254,-0.6397638461110863,-1.526051078497897,-0.06819956417009645,0.7331544006236207,0,0,0,0,0
0.18379169030504383,-1.151795660441471,0.5328223158127855,-0.9313288418258387,-1.44123326019471,2.9067365186433123,0.6163486685774161,0.5359717558345586,-1.5615489437949317,0.3087936005590664,-0.2327851748219999,-1.2695396520371443,0.7331544006236207,1,1,1,1,1
-0.09074856442940941,-0.23471162456177128,0.13697901939221813,-0.21699996951758266,-0.16455575778551332,2.853555543858824,-1.2679168726398848,1.9066553029746207,1.645267066289609,-0.6397638461110863,-1.6536645566508408,-0.4740577019630179,-1.363969170954185,0,0,0,0,0
1.5143061012277426,0.2892728325300525,-0.4584270402927179,0.46219797464436585,1.1653166405574007,-1.533874875861419,0.4936523077539638,-0.4525139266624531,0.1950658071704148,0.8602804881579924,1.1894648833840795,-1.2857739775488612,0.7331544006236207,1,1,1,1,1
1.1140822081589632,0.5002286989650847,-0.6356127378904611,-0.7439638917121978,-0.43053023745409613,0.5667736281258499,-1.317579685354139,0.5180756831822981,-1.3143909872676283,0.28673412505510937,1.1651436086746405,0.20778396952909003,0.7331544006236207,1,1,1,1,1
-1.565158704346402,0.9797099633406053,-0.19198505147094486,0.6846938529043143,-0.4571276854209548,0.22109729202667797,0.5024163335270678,-1.3245973279082421,0.05966171111286997,-0.7280017481269144,0.10567785718643598,1.8312165207007758,0.7331544006236207,0,0,0,0,0
-1.3991304651722587,-0.3779720414328918,-0.5098179858539347,1.3756021064483654,0.07482127391621082,-1.3211509767234675,-1.6447699808833451,-1.7536362174932962,1.3653626297176784,-0.4191690910715159,0.10889140197642667,-0.3928860744044339,0.7331544006236207,0,0,0,0,0
-0.3633144523545634,-1.8432654164219535,1.3945705588079653,-1.5051340015488641,0.6067702332533764,1.0454024011862393,1.2123024211484692,-1.0603579247470447,0.033412548537415016,-1.3456670622377116,-0.3008760751852192,0.15908099299393905,0.7331544006236207,1,0,1,1,1
-0.07222748595579975,-0.02085025058769048,-1.448612394180122,0.9891618968389809,-0.6433098211889616,-0.8159317162708338,-0.18702036062375882,0.2581935846668687,-0.12044392913257834,0.19849622303928122,-0.1866240523533521,-0.0032622621232296796,0.7331544006236207,0,0,0,0,0
-1.0197790900074337,-0.6595864320744326,-0.04075748776401519,-0.6385711072732747,0.4471855454522264,0.8326785020482889,-0.16949230907755136,-0.7531679472204231,0.05966171111286997,0.17643674753532418,0.41824984374299623,1.4740613594430045,0.7331544006236207,0,0,0,0,0
